Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality
105.768,81.043,6.292,3.68,75.75,893.3,915.1,115.7,100.2,146.3,829.4,8.57,19,3
105.795,81.064,6.188,3.55,75.72,892.6,914.4,119.9,102.3,145.8,849.7,8.66,18.91,3
105.795,81.146,6.292,3.4,75.74,895.9,916.9,114.5,105.3,149,867.9,8.68,18.89,3
105.792,81.152,6.292,3.4,75.75,893.3,915.1,117.2,105.9,147.1,871.6,8.71,18.86,3
105.83,81.08,6.188,3.41,75.73,892.6,916.6,119.3,105.5,146.2,874.9,8.73,18.84,3
105.777,81.071,6.292,3.32,75.77,892.8,916,122.3,110.3,146,897.2,8.79,18.78,3
105.696,81.003,6.292,3.32,75.73,892.8,912.7,122,112.7,148.6,891.8,8.77,18.79,3
105.851,81.193,6.292,3.3,75.76,893.1,912.9,122,109.2,146.6,889.2,8.73,18.84,3
105.883,81.089,6.188,3.26,75.77,889.4,911.6,126.4,111.4,146.3,893,8.82,18.75,3
105.86,81.106,6.292,3.31,75.76,893.3,916,122.9,108.3,145.9,888.2,8.77,18.8,3
105.918,81.165,6.188,3.31,75.74,889.6,914.5,118.1,107.1,145.9,888.9,8.76,18.81,3
105.845,81.182,6.188,3.35,75.74,890.7,911.8,116,105.5,146.6,889.1,8.72,18.85,3
105.865,81.139,6.292,3.34,75.78,891.3,911.4,120.5,105.9,145.7,881.5,8.78,18.79,3
105.917,81.161,6.188,3.41,75.75,895.5,914.7,117.2,104,146.4,866.5,8.77,18.8,3
105.842,81.033,6.188,3.33,75.72,892.8,915.6,122.3,107.6,146.6,883.2,8.77,18.8,3
105.843,81.133,6.24,3.45,75.74,891.7,911.6,109.4,102.2,146.8,870.6,8.72,18.85,3
105.941,81.186,6.188,3.31,75.74,893.1,914.7,123.2,109.6,146.6,892.9,8.77,18.8,3
105.928,81.142,6.188,3.26,75.67,889.8,914.9,119.6,106.5,147.3,894.3,8.78,18.78,3
105.817,81.181,6.188,3.27,75.72,889.6,910.7,115.1,106.9,146.3,899,8.81,18.75,3
105.946,81.144,6.188,3.27,75.77,890.9,912.5,117.2,108.6,146.1,902.5,8.82,18.75,3
105.986,81.296,6.188,3.34,75.74,893.7,914.2,117.8,106,147.2,896.2,8.77,18.8,3
105.914,81.239,6.292,3.33,75.73,890.2,914.9,116.9,104.4,145.2,881.5,8.7,18.87,3
105.9,81.203,6.292,3.32,75.73,891.8,912.1,121.1,106.3,146.9,890.9,8.75,18.81,3
106.07,81.291,6.188,3.31,75.72,887.6,912,119.6,108.9,146.8,894.9,8.81,18.76,3
105.984,81.322,6.292,3.34,75.75,893.5,913.1,119.3,107,145.6,893.4,8.77,18.8,3
105.966,81.309,6.292,3.31,75.76,894.6,913.6,122.9,106.9,145.8,894.7,8.78,18.79,3
106.002,81.328,6.292,3.27,75.72,890.9,914.4,123.2,108.2,145.1,908.9,8.84,18.73,3
105.963,81.244,6.292,3.31,75.73,895.5,914.4,115.7,105.1,146.7,888.9,8.73,18.84,3
105.934,81.229,6.292,3.34,75.71,889.3,914.9,123.5,109.4,147.7,892.6,8.76,18.8,3
106.039,81.256,6.188,3.25,75.74,895.2,913.8,120.2,108.8,146.4,905.4,8.86,18.7,3
105.973,81.26,6.292,3.43,75.72,896.5,912.9,118.7,103.5,145.4,864.6,8.71,18.86,3
105.913,81.266,6.188,3.43,75.73,889.8,909.6,114.5,100.9,145.8,868.9,8.72,18.85,3
105.965,81.278,6.24,3.33,75.7,890.2,910.8,122,109,145.6,887.7,8.74,18.83,3
105.938,81.253,6.292,3.26,75.7,891.1,910.1,120.8,108.5,145.9,902.3,8.81,18.75,3
106.009,81.354,6.292,3.29,75.73,890.7,911.2,117.5,106.2,145,891.1,8.77,18.8,3
105.878,81.238,6.292,3.34,75.74,895.9,913.6,111.2,101.9,147.2,879.6,8.74,18.82,3
105.953,81.247,6.188,3.36,75.74,891.7,912.9,117.5,104.4,145.5,873,8.68,18.89,3
105.901,81.315,6.292,3.34,75.76,897.4,914.7,120.2,105.4,146.4,886.3,8.76,18.81,3
105.871,81.204,6.188,3.3,75.71,890.9,915.8,116.3,104.2,144.9,891.3,8.77,18.8,3
106.083,82.074,10.972,2.94,75.61,900.7,916,118.4,103.1,145.2,880.7,8.77,18.8,3
106.081,82.013,10.972,3,75.63,898.8,915.1,116.6,102.6,147.4,879,8.8,18.77,3
106.11,82.084,11.128,2.92,75.67,900,916.9,118.7,104.8,147.2,888.9,8.84,18.73,3
154.925,82.041,11.128,2.96,75.62,902.4,918.6,114.5,102.6,145.7,878.7,8.8,18.77,3
106.088,81.968,10.972,2.86,75.65,901.1,918.2,117.8,107.2,146.1,897.2,8.88,18.68,3
107.379,81.944,10.972,2.86,75.62,901.2,918.2,116.6,106.7,145.9,904.6,8.96,18.6,3
105.984,81.399,6.084,2.89,75.62,905.7,922.1,116.3,105.1,145.8,898,8.92,18.65,3
106.044,81.441,6.084,2.87,75.6,906.2,923,115.7,105.4,146,911.3,8.95,18.62,3
106.028,81.427,6.084,2.9,75.64,908.1,922.5,111.2,104.1,145.5,908.9,8.87,18.7,3
106.05,82.024,11.128,2.92,75.61,900.9,918,123.8,104.3,145.7,891,8.87,18.69,3
106.136,82.04,10.972,2.9,75.61,900.7,916.7,114.5,105.8,145.7,908.5,8.87,18.7,3
106.062,82.054,11.128,2.89,75.61,902.2,916.2,116,106.6,145.7,899.2,8.9,18.66,3
106.137,82.024,11.128,2.85,75.61,900.9,920.6,117.5,107.4,145.1,924.1,8.98,18.59,3
115.94,81.984,10.764,2.91,75.64,901.1,917.1,119.9,103.8,145.2,894.7,8.84,18.73,3
106.045,81.46,6.084,2.89,75.61,902.9,917.7,113,104,145.9,907.4,8.86,18.7,3
106.018,80.371,10.764,2.81,75.64,903.8,920.1,117.8,107.8,146.1,926.6,9.02,18.54,3
106.107,81.356,6.084,2.81,75.66,904.4,920.4,119,109.6,146.2,927.9,9.01,18.55,3
106.134,81.435,6.084,2.86,75.67,904.8,919.9,116.9,105.2,146.1,895.8,8.94,18.63,3
106.086,82.11,11.128,2.99,75.67,901.4,916.2,116,102.3,145.1,880.9,8.85,18.72,3
106.097,82.092,10.972,3,75.63,900.3,916,115.1,102.7,146.2,885.4,8.81,18.75,3
106.11,82.066,11.128,3.02,75.62,901.4,918.6,109.4,101.2,145.3,862.5,8.76,18.81,3
106.068,82.049,10.972,2.96,75.62,902.4,919.9,119.3,103.3,145.2,899.8,8.93,18.64,3
106.074,82.074,11.128,2.99,75.61,901.6,918.2,119.9,103.7,145.3,876.2,8.79,18.78,3
106.105,82.138,11.128,2.92,75.67,904,919.3,114.2,106,145.3,899.8,8.88,18.69,3
106.098,81.981,10.972,2.83,75.62,902.5,916.6,113.6,106.7,145.4,917.2,8.93,18.64,3
105.835,81.037,6.292,3.43,75.71,897.4,916,115.4,104.7,146.3,868.9,8.68,18.88,4
105.784,81.027,6.292,3.42,75.74,895.2,917.3,123.5,105.4,146.3,864.7,8.72,18.84,4
105.905,81.208,6.292,3.32,75.71,891.7,912.7,115.7,101.7,144.9,895.7,8.9,18.67,4
123.432,81.973,11.128,2.98,75.64,900.5,918.4,111.5,102.5,145.4,901.6,8.94,18.62,4
139.897,82.054,11.128,2.97,75.61,901.4,917.9,114.8,102,145.6,877.2,8.86,18.71,4
106.097,82.04,11.232,2.98,75.63,900,917.5,113.6,102.1,146.7,881.8,8.79,18.77,4
106.097,82.023,10.972,2.95,75.62,900,918.4,114.8,104.1,145.3,885,8.87,18.7,4
106.129,82.065,11.128,2.96,75.63,901.4,918.8,116.9,103.5,146,889.1,8.81,18.75,4
146.829,82.07,11.128,3.01,75.62,899.8,918,109.7,101.6,147.1,869.2,8.79,18.78,4
106.065,81.999,11.128,2.95,75.62,899.6,914.5,120.5,104,146.6,891.5,8.93,18.63,4
106.115,81.935,11.128,2.93,75.64,900.3,917.1,110.6,103.5,146.8,889.7,8.84,18.72,4
106.084,82.011,11.128,2.99,75.64,900.1,916.9,111.5,101.7,145.5,872.3,8.74,18.83,4
106.16,81.975,11.128,3.02,75.64,900.9,917.7,111.8,102.5,145.1,866.8,8.8,18.77,4
106.082,82.095,11.128,2.93,75.62,902.9,921.2,120.2,105,147,894,8.86,18.71,4
106.079,82.145,11.128,2.95,75.61,900.3,916.4,110.3,101.5,145.3,874.7,8.85,18.72,4
106.093,82.079,11.128,2.96,75.64,902,919.3,115.7,103.3,145.5,876.8,8.79,18.78,4
106.093,82.043,11.128,3,75.67,901.8,919.1,112.4,101.9,146,894.3,8.9,18.67,4
106.067,82.049,11.128,2.96,75.64,900.3,916,116.9,104.1,145.9,882.3,8.82,18.75,4
150.692,82.001,10.972,2.95,75.61,900.5,916.6,115.1,102.8,145.1,887.4,8.84,18.73,4
106.09,82.074,11.128,3.01,75.64,900.5,916.4,112.7,102.2,145.4,876.2,8.8,18.76,4
106.062,81.956,11.128,2.97,75.65,901.4,918.2,115.1,102.5,146.3,878,8.76,18.8,4
106.06,82.067,11.128,2.98,75.65,900.9,915.1,119.9,102.5,145.6,880,8.8,18.77,4
106.036,82.063,10.972,2.92,75.6,901.2,915.5,120.2,105.7,145.8,893.4,8.86,18.7,4
139.166,82.066,11.128,2.91,75.67,901.4,917.9,121.1,105.4,146.1,890.8,8.87,18.7,4
106.038,81.964,11.128,2.93,75.65,901.4,918.6,119.9,105.9,145.4,899.1,8.92,18.65,4
106.098,82.028,11.128,2.9,75.65,900,918.6,116,105.1,146.6,894.7,8.88,18.69,4
106.091,81.983,11.128,2.99,75.62,901.1,916.7,113.6,102.3,144.9,886.8,8.85,18.72,4
106.054,82.028,11.128,2.92,75.66,902.2,918.6,117.2,106.5,145.9,894.2,8.89,18.68,4
133.78,82.066,10.972,2.89,75.61,900.5,916.6,118.1,106.1,145.1,887.5,8.83,18.73,4
153.953,81.971,11.128,2.94,75.63,902,916.7,113.3,103,147.6,886.5,8.83,18.74,4
106.056,81.973,11.128,2.97,75.63,900,915.5,111.2,102,145.5,880.8,8.83,18.74,4
106.099,82,11.232,2.96,75.65,902.4,918.4,115.7,103.9,146.6,874.1,8.77,18.8,4
106.159,82.057,11.128,2.92,75.65,900.3,916.9,113,105,146.4,892.7,8.81,18.75,4
117.408,82.026,11.128,2.94,75.64,901.4,917.3,113.3,103.7,146.1,884.5,8.81,18.76,4
106.096,82.005,11.128,2.92,75.64,903.1,920.4,115.7,105.9,146.9,891.4,8.85,18.71,4
106.07,82.063,11.128,3.01,75.61,900.7,915.3,113.3,103.7,145.6,876.4,8.82,18.75,4
106.127,82.122,11.128,2.99,75.64,900.7,916.2,113.6,103.5,145.8,872.4,8.78,18.79,4
106.154,82.037,11.128,2.95,75.62,902,919.5,113.9,104.4,146.1,889.3,8.88,18.69,4
106.104,82.016,11.128,2.91,75.62,900.7,917.1,116,104.4,145.8,894.6,8.89,18.68,4
106.019,82,11.232,2.88,75.67,903.3,918,116.9,105.8,146,908.6,8.9,18.66,4
115.429,82.073,11.128,2.89,75.61,901.1,917.3,115.4,105.8,145.5,905.3,8.96,18.61,4
106.058,81.94,11.128,2.89,75.65,903.6,918,117.8,106,148.3,885.8,8.86,18.71,4
106.08,82.051,11.128,2.88,75.63,901.1,917.3,118.7,107.5,145.9,913.1,8.93,18.64,4
106.12,81.964,10.972,2.86,75.61,901.8,917.7,119.9,104.9,144.9,917.1,9,18.57,4
153.582,81.918,10.868,2.86,75.67,900.5,918.4,117.5,107.8,145.4,912,8.92,18.65,4
106.125,82.023,10.764,2.9,75.62,903.8,920.3,117.2,106.6,145.6,918.3,9,18.57,4
106.156,82.065,10.972,2.9,75.65,902.5,918,122,105.8,146.2,886.3,8.86,18.71,4
106.077,81.959,10.972,2.89,75.64,901.6,919,126.1,104.6,145.7,908.9,8.93,18.63,4
106.122,81.923,10.868,2.9,75.62,904,921.4,117.2,105.1,145.6,898.3,8.89,18.68,4
106.053,81.426,6.136,2.87,75.63,904.2,918.8,114.2,103.3,145.1,887,8.89,18.68,4
106.096,81.382,6.084,2.9,75.66,904.4,919.5,116,106.6,145.8,895.4,8.9,18.67,4
106.079,81.413,6.084,2.86,75.65,904.6,921.5,122.3,105.8,145.6,900.1,8.96,18.61,4
106.058,81.409,6.084,2.87,75.61,903.3,919.9,115.1,105.1,145,921.6,9.05,18.52,4
106.093,81.486,6.084,2.85,75.63,904,919.1,115.1,105.1,145.6,894.5,8.89,18.68,4
106.019,81.438,6.084,2.85,75.65,904.9,921.9,121.7,107.4,146.4,902.8,8.92,18.65,4
106.083,81.421,6.188,2.83,75.64,903.5,919.7,120.2,108,144.9,914.4,8.98,18.59,4
106.069,81.528,7.384,2.87,75.63,904.9,920.4,117.2,107.9,146.8,913.8,8.96,18.6,4
106.076,81.397,6.084,2.83,75.63,903.6,918.6,116.9,108,145.5,917.3,8.98,18.59,4
106.11,81.473,6.188,2.84,75.61,904.9,921.2,122.6,109.9,145.4,924.8,8.98,18.59,4
106.107,81.346,6.188,2.83,75.65,903.6,919.9,114.5,107.5,145.3,915.7,8.98,18.59,4
106.091,81.418,6.188,2.83,75.61,906.2,921.5,124.4,110.2,145.2,916,8.98,18.59,4
106.107,81.457,6.084,2.87,75.65,904.9,919.7,114.8,105.6,146.1,899.7,8.95,18.62,4
106.074,81.469,6.084,2.89,75.64,905.3,920.1,116.9,105.5,145.2,907.9,8.92,18.64,4
106.092,81.404,6.084,2.86,75.63,903.6,918.8,117.8,106.7,145.3,892.4,8.91,18.66,4
106.016,81.58,6.084,2.86,75.64,902.7,922.5,116.3,108.5,146.3,906.9,8.92,18.65,4
106.082,81.393,6.084,2.88,75.65,906.2,920.1,120.2,106.5,146,916.5,9.04,18.53,4
106.049,81.45,6.084,2.84,75.63,905.7,918.6,119.6,107.8,144.9,910.8,8.94,18.63,4
106.056,81.495,6.188,2.87,75.64,905.5,920.6,118.4,106.9,145.7,906.1,8.93,18.63,4
106.053,81.509,6.136,2.83,75.64,904.2,919.7,117.8,108.1,146.7,891.9,8.87,18.7,4
106.096,81.396,6.084,2.86,75.61,904.9,920.6,120.8,107,145.5,907.6,8.94,18.62,4
106.076,81.459,6.084,2.84,75.64,907.3,922.1,120.5,107.2,145.8,916.8,9,18.57,4
106.076,81.437,6.084,2.86,75.63,906,922.5,120.5,108.8,146.1,905.8,9,18.57,4
106.064,81.49,6.084,2.88,75.65,907.2,920.1,118.7,105.5,146.6,896.4,8.9,18.67,4
105.828,81.054,6.292,3.41,75.77,894.2,915.8,116,104,146.4,867.8,8.75,18.82,4
106.112,82.091,11.128,2.98,75.65,901.6,916.6,110.3,102.1,146.3,871.6,8.78,18.79,4
106.073,82.085,11.128,3.05,75.62,899.6,916.4,116.6,100.2,145.9,869.3,8.76,18.81,4
106.144,82.103,10.972,2.94,75.62,899.8,918,112.7,102.8,145.8,882.7,8.84,18.73,4
106.105,82.106,11.18,2.97,75.66,900.9,916.7,116.9,104.3,147.4,877.8,8.84,18.73,4
106.124,82.144,11.128,2.99,75.62,900.3,916.4,115.1,101.4,145.2,872.9,8.78,18.79,4
106.058,82.036,11.128,2.97,75.64,901.1,917.1,115.1,102.9,145.1,885.7,8.82,18.75,4
106.015,82.015,11.128,2.95,75.62,899.8,915.3,118.7,102.9,146.1,884.1,8.84,18.72,4
106.045,82.069,11.128,2.96,75.65,900.7,917.1,113.9,102.8,145.4,896.3,8.9,18.67,4
106.045,81.988,11.128,2.98,75.62,900.5,917.1,112.7,102.3,146.3,877.2,8.81,18.76,4
106.121,82.042,11.128,2.95,75.64,903.5,919.7,113.6,102.4,145.5,876.1,8.76,18.81,4
106.074,81.976,11.024,2.98,75.62,900.7,916.2,114.2,102.8,145.5,878.6,8.82,18.75,4
106.042,81.977,11.128,2.98,75.63,901.1,917.5,114.5,104.4,146.1,875.6,8.79,18.78,4
106.136,82.144,11.128,2.92,75.64,901.8,918.2,118.1,105.2,146.8,895.2,8.89,18.67,4
106.03,82.067,11.128,2.98,75.64,901.2,917.3,116.6,103.8,146.8,871,8.75,18.82,4
106.046,81.972,11.128,2.99,75.62,901.4,916.7,119.3,102.9,144.9,896.8,8.9,18.66,4
106.099,82.048,11.128,2.92,75.64,901.1,916.9,112.7,104.2,146,902.9,8.92,18.64,4
106.089,81.947,11.128,2.92,75.64,901.1,917.1,116.9,104,144.9,882.9,8.85,18.71,4
106.11,82.066,11.128,2.94,75.65,900.3,915.8,119.3,104.7,145.4,888.7,8.85,18.72,4
106.058,81.962,11.128,2.98,75.64,901.6,916.7,113.3,102.8,146.1,883.9,8.82,18.74,4
106.095,82.077,11.128,2.96,75.65,900.7,918.2,115.7,105.1,145.9,889.9,8.81,18.76,4
106.101,82.057,11.128,2.92,75.64,899.4,916,116.3,105.2,145.4,891.4,8.81,18.75,4
106.122,82.049,11.128,2.92,75.61,899.8,916.2,113.3,104.8,145.3,890.3,8.91,18.66,4
106.078,82.12,11.128,2.92,75.63,901.8,918.2,112.1,103.4,146.2,913.2,8.94,18.62,4
106.112,82.072,11.128,2.96,75.63,901.8,916.4,114.5,103.7,145.8,899.2,8.83,18.73,4
135.602,82.054,11.128,2.96,75.64,899.8,917.1,114.8,105,146.4,887.4,8.74,18.83,4
152.734,82.001,11.128,2.98,75.64,901.1,917.7,117.2,104.5,145.6,884.3,8.83,18.74,4
106.114,81.97,11.128,2.96,75.66,900.5,917.5,116.6,103.6,145.7,880.7,8.84,18.73,4
106.118,81.964,11.128,2.95,75.67,902.4,917.1,116.3,105.6,145.9,889.7,8.85,18.72,4
106.031,82.012,11.128,2.92,75.62,900.9,916.7,115.7,104.5,147.2,886.4,8.85,18.72,4
108.457,82.064,11.128,2.92,75.68,900.3,918.8,116.9,104.5,145.3,896,8.91,18.66,4
106.109,81.954,11.232,3,75.69,903.8,919.7,114.8,103.1,148.1,875.5,8.79,18.78,4
106.133,81.986,11.128,2.99,75.64,903.3,917.3,114.2,102.9,145.6,875.6,8.77,18.8,4
112.011,82.041,11.128,2.98,75.64,901.1,917.5,120.8,104.6,145.5,877.8,8.79,18.78,4
119.493,82.073,11.128,2.95,75.63,900.3,917.3,116.3,104.8,145.3,892.2,8.9,18.66,4
111.044,82.037,11.128,2.98,75.64,900.7,918.6,116.6,104.5,146.7,882.7,8.82,18.75,4
106.087,82.008,11.128,2.95,75.61,902.2,918.2,115.7,103.3,145.5,881.5,8.79,18.78,4
106.113,82.088,11.128,2.94,75.63,901.4,918.4,112.7,104.9,145.7,909.9,8.97,18.6,4
106.13,81.941,11.024,2.87,75.61,900.9,918,121.4,106.5,145.1,910.5,8.94,18.62,4
106.114,81.983,11.128,2.88,75.64,901.2,917.3,115.7,105.2,145.2,907.4,8.97,18.6,4
125.402,82.048,11.128,2.87,75.67,904,917.1,113.6,105.1,147.6,888.4,8.9,18.67,4
107.226,82,11.232,2.91,75.65,903.1,920.1,113.3,103.8,145.9,884.9,8.82,18.75,4
106.067,82.023,11.128,2.92,75.63,901.8,917.9,117.2,105.1,145.8,914,8.98,18.58,4
106.07,81.932,10.764,2.89,75.62,900.9,918,119.6,107.2,145.1,898.6,8.87,18.7,4
106.119,82.016,11.076,2.85,75.67,901.2,918,118.4,109.2,145.7,900.2,8.88,18.69,4
106.183,82.006,11.076,2.89,75.64,902,920.3,113.6,105.2,145.3,907,8.97,18.6,4
149.97,82.054,10.972,2.87,75.65,903.8,919.7,116.6,106.8,148.3,919.5,9.03,18.53,4
106.021,81.443,6.188,2.86,75.65,904.2,919.3,121.4,108.3,145.1,910.8,9.04,18.53,4
152.034,82.021,10.972,2.91,75.62,905.1,920.8,119,105.7,149.2,911.1,8.88,18.69,4
106.145,81.653,7.644,2.89,75.62,905.1,918.8,116.3,105.3,145.5,898.1,8.82,18.74,4
106.071,82.107,10.868,2.93,75.64,902.5,917.5,111.5,104.6,145.7,904,8.98,18.58,4
106.106,81.445,6.084,2.9,75.62,904.6,920.6,117.5,105.2,145.5,902.4,8.96,18.6,4
106.142,81.387,6.24,2.9,75.62,905.9,921.7,117.2,105.5,145.5,898.9,8.89,18.67,4
106.149,81.453,6.136,2.84,75.65,905.9,920.3,126.1,109.5,146.3,907.9,8.88,18.69,4
106.07,81.337,6.084,2.84,75.62,905.5,922.5,116.9,106.5,145.8,913.6,8.99,18.57,4
151.015,82.064,10.868,2.78,75.64,904.9,920.8,122.3,109.6,146.8,927.6,9.01,18.56,4
106.103,81.508,6.24,2.79,75.65,906.4,923.2,118.1,109.9,144.9,926.4,9.06,18.51,4
106.031,81.518,6.188,2.86,75.62,904.4,919.9,119.9,107.8,145.7,902.1,8.93,18.64,4
106.08,81.469,6.084,2.87,75.67,904.4,919.5,123.2,106.7,145.5,911.3,8.96,18.6,4
106.088,81.441,6.084,2.87,75.64,905.5,922.8,123.2,106.4,145.4,907.5,8.95,18.61,4
106.098,81.521,6.084,2.84,75.62,907.3,922.5,116.6,107.2,148.1,909.4,8.98,18.59,4
106.084,81.445,6.084,2.86,75.64,905.7,921.5,115.7,106.4,146.1,911.8,9.04,18.53,4
106.099,81.397,6.084,2.86,75.61,904.8,920.4,121.1,108.4,147.8,898.5,8.88,18.69,4
106.015,81.422,6.188,2.89,75.66,906,922.8,116,104.7,145.3,910.5,8.94,18.63,4
106.083,81.464,6.084,2.85,75.59,904.9,919.5,116.9,107.3,145.6,923.4,8.99,18.58,4
106.033,81.469,6.188,2.87,75.62,904.8,920.6,121.4,107.4,146.1,918.7,9.03,18.54,4
106.047,81.423,6.084,2.86,75.65,907,922.5,120.2,105.3,146.4,919.3,8.99,18.58,4
106.108,81.398,6.084,2.86,75.63,904.4,921,123.8,106,146.4,898.6,8.97,18.6,4
106.129,81.388,6.084,2.87,75.64,906.6,922.1,119.3,106.1,144.9,892.7,8.93,18.64,4
106.173,81.521,6.084,2.87,75.62,906.8,923,115.1,106.5,145.1,893.8,8.9,18.66,4
106.111,81.562,6.136,2.91,75.62,905.5,920.8,114.5,105.9,145.9,893.1,8.86,18.71,4
106.08,81.462,6.188,2.88,75.62,905.1,919.9,115.4,107.1,145.3,909.7,8.98,18.59,4
106.19,81.371,6.188,2.87,75.61,905.1,919.7,118.4,106.6,145.7,910,8.97,18.6,4
105.728,80.995,6.292,3.51,75.76,895,917.9,113.3,101.7,146.6,861.3,8.66,18.9,4
105.834,81.021,6.292,3.25,75.74,891.5,912.5,117.2,108,146,904.9,8.89,18.68,4
105.921,81.127,6.188,3.41,75.77,893.3,913.1,117.2,103.9,146.3,871.6,8.73,18.84,4
106.08,82.026,11.128,2.97,75.62,900.3,915.1,116,103.4,145.7,879.5,8.77,18.79,4
106.125,82.018,11.128,3.04,75.65,900.3,915.5,111.8,100.2,145.9,856.1,8.72,18.85,4
106.138,82.007,11.128,2.95,75.66,901.6,917.9,117.8,102.5,146.1,883.2,8.81,18.76,4
106.04,82.047,10.972,2.98,75.63,900.7,917.7,111.8,102,146.3,869.3,8.8,18.76,4
106.068,82.017,11.128,3,75.64,900.9,915.1,114.5,102.2,146.6,882.7,8.87,18.7,4
106.107,82.109,10.972,2.99,75.65,899.2,916.2,115.7,103.5,146.7,890.3,8.86,18.71,4
106.055,82.021,11.128,3.02,75.65,902.4,916.2,112.1,101.8,145.4,867.9,8.75,18.82,4
106.132,82.077,11.128,3,75.62,900.1,917.7,112.7,102.8,145.9,864,8.76,18.81,4
106.083,82.04,11.128,2.99,75.64,902.4,916.4,112.4,100.9,146,876,8.76,18.8,4
106.127,82.159,11.128,2.96,75.66,901.1,915.3,114.2,104.2,145.7,885.9,8.88,18.69,4
106.117,82.044,11.128,2.93,75.64,900.9,918.2,118.7,104.3,146,887,8.85,18.72,4
106.064,82.049,11.128,2.93,75.62,901.1,915.8,120.5,105,145.9,893.4,8.9,18.67,4
106.028,82.05,11.128,2.93,75.64,900.1,916.7,116.9,105,145.7,898,8.9,18.67,4
106.028,82.13,10.972,2.96,75.62,901.1,916.6,112.1,103.4,148.4,878.3,8.79,18.78,4
106.06,81.963,11.128,2.91,75.65,900.3,916.2,119.6,105.5,145.9,896.7,8.91,18.66,4
106.162,82.071,11.128,2.93,75.61,900.9,916.2,111.8,104.7,145.8,888.9,8.84,18.73,4
106.07,82.064,11.128,2.96,75.64,901.6,917.3,120.2,104.2,145.6,882.8,8.85,18.72,4
111.029,82.054,11.128,3.01,75.61,902,920.1,117.5,103.3,149,882.5,8.83,18.74,4
108.451,82.113,11.128,2.96,75.62,902.5,918.2,124.7,104.4,145.8,876.4,8.78,18.79,4
106.099,82.097,11.128,2.95,75.64,901.2,916.6,116.3,104.7,145.1,895.8,8.92,18.65,4
106.049,82.025,11.128,2.92,75.64,900.7,918.4,115.1,105.2,144.9,901.6,8.88,18.69,4
106.045,81.971,11.128,2.89,75.62,900.9,916.7,120.8,105.6,145.5,892.5,8.86,18.71,4
106.126,82.002,11.128,2.95,75.62,900.5,917.5,119.3,105.9,145.7,889.4,8.88,18.69,4
106.105,81.983,11.128,2.96,75.61,901.8,917.9,113.6,103.2,146.3,879.9,8.82,18.75,4
106.06,82.069,11.128,2.98,75.65,901.1,917.7,110.9,101.5,146.5,880.5,8.81,18.75,4
106.175,81.953,11.128,2.96,75.65,900.1,916.2,115.7,104.8,146.5,898,8.92,18.65,4
106.104,81.995,11.128,3.01,75.62,900,917.3,120.5,102.1,145.4,870.6,8.74,18.83,4
106.064,81.95,11.18,2.95,75.62,901.4,918.8,118.7,105.3,146.5,887.3,8.86,18.71,4
106.078,81.948,11.128,2.99,75.63,901.6,918.8,113,103.3,145.7,883.4,8.86,18.71,4
106.074,82.078,11.128,2.89,75.65,903.3,920.1,120.5,106.1,145.1,904.8,8.93,18.64,4
106.14,81.943,11.128,2.88,75.61,900.9,917.5,115.4,106.7,145.4,895.8,8.9,18.67,4
106.146,82.107,11.128,2.89,75.64,902.9,919.3,121.7,105.3,145,893.5,8.92,18.65,4
106.053,82.073,11.128,2.89,75.61,904.2,920.1,122,106,145.4,910.2,8.93,18.64,4
110.467,82.038,11.128,2.87,75.66,901.4,918.4,117.5,105.8,145.2,903.7,8.88,18.69,4
106.196,82.098,11.128,2.9,75.64,902.4,920.4,112.4,104.8,147.2,897.7,8.88,18.69,4
106.052,81.969,11.128,2.9,75.63,899,917.5,119.3,106,148.1,892.4,8.88,18.69,4
106.111,82.126,11.128,2.9,75.65,902.2,918.8,117.2,105.9,145.8,919.2,9,18.57,4
106.142,81.976,10.504,2.86,75.65,901.2,918.8,114.5,105.8,145.1,911.5,9,18.57,4
106.049,82.015,10.868,2.89,75.68,901.6,916.7,113.9,106.1,145.8,898.2,8.93,18.64,4
106.055,81.974,10.868,2.93,75.62,901.1,917.9,115.4,104.3,145.6,887.4,8.87,18.7,4
106.087,81.958,10.66,2.89,75.64,903.8,919,119.3,107.6,145,898.5,8.85,18.72,4
106.086,81.996,10.868,2.89,75.64,903.6,916.9,114.5,105.2,145,916.9,8.96,18.61,4
106.112,81.566,7.748,2.86,75.63,901.4,918.4,113.6,105.5,146.2,910.2,8.93,18.63,4
106.066,81.963,10.972,2.89,75.63,900.7,918.4,115.1,106,145.4,900,8.95,18.62,4
106.152,82.091,10.972,2.86,75.61,902.4,918.4,115.4,106.3,145.6,898.3,8.91,18.66,4
106.115,81.974,10.972,2.86,75.65,901.2,916.2,119.9,107.3,145.7,901.1,8.94,18.63,4
106.075,81.464,6.084,2.86,75.64,903.5,919.9,119.6,105.6,145.2,897.3,8.91,18.66,4
106.117,81.519,6.188,2.87,75.63,902.7,919.3,120.2,107.2,145.5,909.6,8.95,18.62,4
